investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003381,2024-10-10,119095,Redemption,130293,Madhya Pradesh,Indore,T30,36-45,Female,12.1,UPI,VERIFIED
INV002382,2024-10-10,118632,SIP,2234,Maharashtra,Mumbai,T30,26-35,Male,18.5,Cheque,PENDING
INV002122,2024-10-10,149324,SIP,2275,Gujarat,Ahmedabad,T30,46-55,Male,46.3,Cheque,PENDING
INV001874,2024-10-10,118633,SIP,8610,Telangana,Hyderabad,T30,36-45,Male,21.3,UPI,VERIFIED
INV004475,2024-10-10,102887,SIP,3248,Punjab,Amritsar,B30,26-35,Male,18.2,Net Banking,VERIFIED
INV001573,2024-10-10,102886,SIP,3293,Tamil Nadu,Coimbatore,B30,26-35,Male,20.7,Cheque,VERIFIED
INV001989,2024-10-10,119599,SIP,2161,Telangana,Hyderabad,T30,36-45,Female,17.8,UPI,VERIFIED
INV003751,2024-10-10,120504,SIP,17365,Delhi,New Delhi,T30,26-35,Male,14.1,UPI,VERIFIED
INV004427,2024-10-10,100016,Redemption,221765,Punjab,Amritsar,B30,36-45,Female,54.2,Mandate,VERIFIED
INV002726,2024-10-10,119095,SIP,3153,Gujarat,Ahmedabad,T30,36-45,Male,16.9,Cheque,VERIFIED
INV000719,2024-10-10,119551,SIP,2827,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Cheque,VERIFIED
INV004608,2024-10-10,149322,SIP,15511,Karnataka,Bangalore,T30,26-35,Female,23.3,Cheque,VERIFIED
INV000983,2024-10-10,101206,SIP,8324,Telangana,Hyderabad,T30,36-45,Male,33.5,Mandate,VERIFIED
INV002152,2024-10-10,119094,SIP,585,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,Cheque,VERIFIED
INV001021,2024-10-10,102887,Lumpsum,288788,Maharashtra,Mumbai,T30,56+,Male,50.5,Mandate,VERIFIED
INV004047,2024-10-10,125498,Lumpsum,249705,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Mandate,VERIFIED
INV000785,2024-10-10,148569,SIP,551,Tamil Nadu,Chennai,T30,36-45,Male,31.1,Cheque,VERIFIED
INV000527,2024-10-10,120844,SIP,26775,Telangana,Hyderabad,T30,26-35,Male,12.1,Mandate,VERIFIED
INV001262,2024-10-10,120505,SIP,25095,Karnataka,Bangalore,T30,26-35,Male,14.0,Cheque,VERIFIED
INV004568,2024-10-10,102885,SIP,848,Karnataka,Mysore,B30,18-25,Male,7.3,Mandate,VERIFIED
INV002039,2024-10-10,119598,Lumpsum,296477,Madhya Pradesh,Bhopal,B30,46-55,Male,17.3,Net Banking,VERIFIED
INV003582,2024-11-10,120505,Lumpsum,64472,Uttar Pradesh,Kanpur,B30,36-45,Male,43.1,Net Banking,VERIFIED
INV003097,2024-11-10,149323,SIP,21771,Punjab,Chandigarh,T30,26-35,Male,21.5,Mandate,VERIFIED
INV002378,2024-11-10,120504,SIP,4136,Haryana,Gurugram,T30,26-35,Male,12.1,Mandate,VERIFIED
INV003371,2024-11-10,120503,Lumpsum,408562,Maharashtra,Pune,T30,26-35,Female,14.8,UPI,VERIFIED
INV000456,2024-11-10,102887,SIP,2282,Karnataka,Mysore,B30,26-35,Male,17.2,UPI,VERIFIED
INV003634,2024-11-10,100016,SIP,948,Punjab,Chandigarh,T30,46-55,Female,87.5,Cheque,PENDING
INV000227,2024-11-10,101207,SIP,22657,Haryana,Gurugram,T30,36-45,Male,29.1,UPI,VERIFIED
INV000514,2024-11-10,119599,Lumpsum,372097,West Bengal,Kolkata,T30,36-45,Male,43.2,UPI,VERIFIED
INV004582,2024-11-10,102887,Lumpsum,135516,Tamil Nadu,Chennai,T30,56+,Male,67.1,UPI,VERIFIED
INV001825,2024-11-10,119552,SIP,11071,Haryana,Faridabad,B30,26-35,Male,21.7,Mandate,VERIFIED
INV000279,2024-11-10,125498,SIP,24953,Gujarat,Ahmedabad,T30,26-35,Male,12.4,Net Banking,VERIFIED
INV002818,2024-11-10,119551,Lumpsum,51860,Haryana,Gurugram,T30,46-55,Female,50.2,UPI,VERIFIED
INV003732,2024-11-10,148567,SIP,973,West Bengal,Kolkata,T30,36-45,Male,56.1,Net Banking,VERIFIED
INV002250,2024-11-10,120841,Lumpsum,247213,Telangana,Hyderabad,T30,36-45,Male,20.4,UPI,VERIFIED
INV002005,2024-11-10,100033,SIP,1890,Maharashtra,Pune,T30,18-25,Male,7.1,Mandate,VERIFIED
INV000719,2024-11-10,102885,Lumpsum,234939,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Cheque,VERIFIED
INV003058,2024-11-10,148568,Lumpsum,419926,Karnataka,Mysore,B30,36-45,Male,46.2,Net Banking,VERIFIED
INV002543,2024-11-10,125498,SIP,2760,Madhya Pradesh,Indore,T30,18-25,Female,7.7,Cheque,VERIFIED
INV001951,2024-11-10,119120,Redemption,44394,Punjab,Chandigarh,T30,26-35,Male,10.6,Mandate,VERIFIED
INV000548,2024-11-10,120504,Redemption,356367,Karnataka,Mysore,B30,36-45,Male,53.2,Cheque,VERIFIED
INV002417,2024-11-10,119599,SIP,58191,Tamil Nadu,Coimbatore,B30,26-35,Male,16.8,Cheque,PENDING
INV003179,2024-11-10,120507,SIP,971,Rajasthan,Jaipur,T30,36-45,Male,53.3,Mandate,VERIFIED
INV000722,2024-11-10,102885,Redemption,164713,Punjab,Chandigarh,T30,26-35,Female,8.1,Net Banking,VERIFIED
INV002237,2024-11-10,100025,Lumpsum,11220,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Mandate,VERIFIED
INV002377,2024-11-10,101206,SIP,2120,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Cheque,VERIFIED
INV001701,2024-11-10,100033,Lumpsum,402649,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,PENDING
INV000726,2024-11-10,100033,Lumpsum,263169,Punjab,Chandigarh,T30,26-35,Male,21.1,Net Banking,VERIFIED
INV003182,2024-11-10,119598,SIP,55841,Tamil Nadu,Chennai,T30,18-25,Female,4.8,Mandate,PENDING
INV002058,2024-11-10,120504,Lumpsum,210184,Tamil Nadu,Coimbatore,B30,36-45,Male,14.5,Cheque,VERIFIED
INV004049,2024-11-10,148569,Lumpsum,68504,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Cheque,VERIFIED
INV000806,2024-11-10,119552,SIP,21054,Maharashtra,Pune,T30,46-55,Male,90.4,Mandate,VERIFIED
INV001094,2024-11-10,118632,Lumpsum,246282,Haryana,Gurugram,T30,26-35,Male,21.6,Cheque,VERIFIED
INV000045,2024-11-10,100016,Lumpsum,300202,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,UPI,VERIFIED
INV002890,2024-11-10,119094,Lumpsum,358996,Rajasthan,Jaipur,T30,36-45,Female,49.2,Mandate,VERIFIED
INV004651,2024-11-10,118633,SIP,2490,Rajasthan,Udaipur,B30,46-55,Male,39.1,Net Banking,VERIFIED
INV004347,2024-11-10,119095,SIP,8591,West Bengal,Kolkata,T30,36-45,Male,20.5,UPI,VERIFIED
INV004651,2024-11-10,125497,SIP,7149,Rajasthan,Udaipur,B30,46-55,Male,39.1,UPI,VERIFIED
INV004187,2024-11-10,119598,SIP,5895,Haryana,Gurugram,T30,18-25,Male,5.6,Cheque,VERIFIED
INV003761,2024-11-10,118632,SIP,900,Karnataka,Mysore,B30,46-55,Male,61.2,Net Banking,VERIFIED
INV003475,2024-11-10,120843,SIP,2933,Telangana,Hyderabad,T30,26-35,Male,20.7,UPI,PENDING
INV000666,2024-11-10,102885,SIP,6297,Maharashtra,Mumbai,T30,36-45,Male,49.7,Net Banking,VERIFIED
INV000108,2024-11-10,120505,SIP,2781,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Net Banking,VERIFIED
INV001170,2024-11-10,149322,SIP,8102,Karnataka,Mysore,B30,36-45,Male,34.6,Cheque,VERIFIED
INV001257,2024-11-10,120841,Redemption,345826,Punjab,Chandigarh,T30,26-35,Female,6.3,Mandate,PENDING
INV001545,2024-11-10,149323,SIP,51379,Madhya Pradesh,Bhopal,B30,26-35,Male,11.5,UPI,VERIFIED
INV002361,2024-11-10,119598,SIP,57079,Gujarat,Surat,T30,36-45,Male,59.3,UPI,VERIFIED
INV000814,2024-11-10,120844,Lumpsum,126079,Delhi,New Delhi,T30,26-35,Male,17.8,Mandate,VERIFIED
INV003812,2024-11-10,100033,Lumpsum,267653,Haryana,Faridabad,B30,18-25,Female,3.6,Cheque,VERIFIED
INV003311,2024-11-10,118635,SIP,1625,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Mandate,VERIFIED
INV002843,2024-11-10,119093,Lumpsum,530157,Haryana,Faridabad,B30,26-35,Male,11.8,Net Banking,VERIFIED
INV003310,2024-11-10,120507,SIP,894,Telangana,Hyderabad,T30,26-35,Male,8.0,Cheque,VERIFIED
INV003845,2024-11-10,100033,SIP,4584,Gujarat,Surat,T30,26-35,Female,10.1,Cheque,VERIFIED
INV003963,2024-11-10,120841,SIP,10749,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Mandate,VERIFIED
INV003945,2024-11-10,101206,Redemption,182767,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Mandate,VERIFIED
INV000369,2024-11-10,149324,SIP,7764,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,VERIFIED
INV000830,2024-11-10,102885,SIP,2818,Tamil Nadu,Chennai,T30,36-45,Female,43.0,UPI,VERIFIED
INV001995,2024-11-10,100033,SIP,541,Gujarat,Surat,T30,26-35,Male,20.8,Cheque,VERIFIED
INV002886,2024-11-10,119120,Lumpsum,66958,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Mandate,VERIFIED
INV004729,2024-11-10,149323,Lumpsum,357276,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,VERIFIED
INV002040,2024-11-10,100025,SIP,1899,Karnataka,Mysore,B30,36-45,Female,49.1,Cheque,VERIFIED
INV000005,2024-11-10,120504,SIP,48844,Punjab,Amritsar,B30,26-35,Female,10.4,Net Banking,PENDING
INV001458,2024-11-10,119551,Redemption,281019,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,VERIFIED
INV000112,2024-11-10,120843,SIP,2276,Tamil Nadu,Chennai,T30,26-35,Male,20.5,Mandate,VERIFIED
INV000499,2024-11-10,148568,SIP,2002,Delhi,New Delhi,T30,36-45,Female,59.5,Net Banking,VERIFIED
INV002221,2024-11-10,120844,Lumpsum,219135,Madhya Pradesh,Indore,T30,18-25,Male,5.7,UPI,VERIFIED
INV003154,2024-11-10,149323,SIP,2320,Karnataka,Mysore,B30,26-35,Female,17.7,UPI,VERIFIED
INV002112,2024-11-10,100025,SIP,29226,Madhya Pradesh,Indore,T30,56+,Male,41.3,UPI,PENDING
INV001805,2024-11-10,118633,SIP,5281,Gujarat,Ahmedabad,T30,36-45,Male,44.9,Mandate,VERIFIED
INV004011,2024-11-10,118636,SIP,8509,Punjab,Amritsar,B30,18-25,Female,5.0,Mandate,VERIFIED
INV002006,2024-12-10,120506,Redemption,331210,Punjab,Chandigarh,T30,26-35,Male,15.3,UPI,VERIFIED
INV004419,2024-12-10,101206,Redemption,500706,Karnataka,Mysore,B30,18-25,Female,3.1,UPI,VERIFIED
INV004144,2024-12-10,119092,SIP,1141,West Bengal,Kolkata,T30,26-35,Female,18.9,Cheque,VERIFIED
INV004100,2024-12-10,119095,Redemption,217281,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,VERIFIED
INV001926,2024-12-10,119095,Lumpsum,381444,Uttar Pradesh,Agra,B30,46-55,Female,26.9,UPI,VERIFIED
INV001456,2024-12-10,102885,Lumpsum,51988,Punjab,Chandigarh,T30,36-45,Male,36.3,UPI,VERIFIED
INV002116,2024-12-10,120506,SIP,21257,Karnataka,Bangalore,T30,18-25,Male,3.8,Cheque,VERIFIED
INV000634,2024-12-10,102885,Lumpsum,399590,Karnataka,Bangalore,T30,26-35,Female,22.7,Net Banking,VERIFIED
INV004527,2024-12-10,119095,SIP,591,West Bengal,Kolkata,T30,36-45,Male,39.6,Cheque,VERIFIED
INV000299,2024-12-10,119599,Redemption,203951,Delhi,Noida,T30,26-35,Male,24.4,UPI,VERIFIED
INV003455,2024-12-10,120843,SIP,4350,Tamil Nadu,Coimbatore,B30,46-55,Male,40.2,Cheque,VERIFIED
INV003559,2024-12-10,102885,SIP,3569,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,Net Banking,VERIFIED
INV003526,2024-12-10,102885,Lumpsum,9700,Maharashtra,Nashik,B30,36-45,Male,24.2,Mandate,VERIFIED
INV003809,2024-12-10,100016,Lumpsum,543293,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Mandate,PENDING
INV001393,2024-12-10,119094,Redemption,99137,Punjab,Chandigarh,T30,56+,Male,67.6,Net Banking,VERIFIED
INV000332,2024-12-10,119599,SIP,2827,Telangana,Hyderabad,T30,36-45,Female,12.9,Cheque,PENDING
INV002724,2024-12-10,102887,Redemption,148711,Rajasthan,Udaipur,B30,36-45,Male,26.3,Net Banking,VERIFIED
INV000772,2024-12-10,118632,Redemption,286484,Karnataka,Bangalore,T30,56+,Female,16.1,Cheque,PENDING
INV003012,2024-12-10,102887,Lumpsum,411021,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Net Banking,VERIFIED
INV001206,2024-12-10,102886,SIP,27644,Delhi,Noida,T30,26-35,Male,11.7,UPI,VERIFIED
INV001312,2024-12-10,120842,SIP,2739,Delhi,Noida,T30,26-35,Male,6.9,Net Banking,PENDING
INV000799,2024-12-10,125498,Lumpsum,260080,Madhya Pradesh,Indore,T30,18-25,Male,4.6,Mandate,VERIFIED
INV002488,2024-12-10,120505,Lumpsum,271581,Delhi,Gurugram,T30,26-35,Male,12.2,Mandate,VERIFIED
INV003877,2024-12-10,102885,Redemption,148807,Rajasthan,Udaipur,B30,36-45,Female,25.4,Net Banking,VERIFIED
INV001363,2024-12-10,119552,Lumpsum,76249,Karnataka,Mysore,B30,56+,Male,29.4,Cheque,VERIFIED
INV000276,2024-12-10,120842,Lumpsum,178079,Telangana,Hyderabad,T30,36-45,Female,38.3,Net Banking,VERIFIED
INV003345,2024-12-10,119599,Redemption,70842,Maharashtra,Pune,T30,26-35,Female,17.7,Net Banking,VERIFIED
INV001982,2024-12-10,120842,Redemption,474479,Karnataka,Mysore,B30,26-35,Male,14.9,UPI,VERIFIED
INV004691,2024-12-10,120843,Redemption,173049,Delhi,Noida,T30,26-35,Male,14.5,Net Banking,VERIFIED
INV000764,2024-12-10,101207,Lumpsum,118776,Punjab,Chandigarh,T30,26-35,Male,15.6,Net Banking,VERIFIED
INV004210,2024-12-10,102885,SIP,808,Madhya Pradesh,Bhopal,B30,56+,Male,23.9,UPI,VERIFIED
INV000223,2024-12-10,120843,Lumpsum,260166,West Bengal,Kolkata,T30,26-35,Male,6.3,Mandate,VERIFIED
INV001465,2024-12-10,120507,Redemption,336936,Punjab,Amritsar,B30,26-35,Male,21.0,Mandate,VERIFIED
INV001025,2024-12-10,120505,SIP,487,Maharashtra,Pune,T30,18-25,Male,5.7,UPI,VERIFIED
INV003574,2024-12-10,119551,Redemption,296474,Haryana,Faridabad,B30,46-55,Male,48.4,UPI,VERIFIED
INV003202,2024-12-10,100016,Lumpsum,129836,Maharashtra,Pune,T30,46-55,Male,48.9,Mandate,VERIFIED
INV004818,2024-12-10,120506,SIP,4875,Maharashtra,Pune,T30,26-35,Male,23.5,Mandate,VERIFIED
INV001811,2024-12-10,119120,SIP,55964,Punjab,Amritsar,B30,18-25,Male,7.8,Cheque,VERIFIED
INV000925,2024-12-10,119094,Redemption,374268,Karnataka,Mysore,B30,18-25,Male,3.6,Mandate,VERIFIED
INV003219,2024-12-10,119094,SIP,8524,Maharashtra,Pune,T30,46-55,Male,57.8,UPI,VERIFIED
INV003539,2024-12-10,119093,Redemption,285666,Rajasthan,Udaipur,B30,56+,Female,54.9,UPI,VERIFIED
INV001055,2024-12-10,100025,SIP,24260,Haryana,Gurugram,T30,26-35,Female,17.6,Net Banking,VERIFIED
INV003801,2024-12-10,118633,SIP,6445,Punjab,Chandigarh,T30,26-35,Male,17.8,Mandate,VERIFIED
INV003272,2024-12-10,118632,Lumpsum,210095,Uttar Pradesh,Kanpur,B30,26-35,Male,21.8,Mandate,VERIFIED
INV000584,2024-12-10,120842,SIP,459,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,Mandate,VERIFIED
INV001423,2024-12-10,100016,Lumpsum,233409,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Net Banking,VERIFIED
INV001032,2024-12-10,102886,SIP,2383,Tamil Nadu,Chennai,T30,26-35,Male,7.8,UPI,VERIFIED
INV001775,2024-12-10,120506,SIP,1610,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Mandate,VERIFIED
INV003463,2024-12-10,101208,Redemption,237019,Uttar Pradesh,Kanpur,B30,26-35,Male,14.1,Cheque,VERIFIED
INV003618,2024-12-10,120504,SIP,16372,Delhi,Gurugram,T30,46-55,Female,72.4,Mandate,VERIFIED
INV001774,2024-12-10,120507,SIP,6345,Maharashtra,Nashik,B30,56+,Male,32.0,Mandate,VERIFIED
INV001909,2024-12-10,101208,Redemption,396790,Telangana,Hyderabad,T30,36-45,Male,34.2,Mandate,VERIFIED
INV000844,2024-12-10,102887,SIP,24468,Gujarat,Surat,T30,26-35,Male,6.5,UPI,VERIFIED
INV003540,2024-12-10,149322,Redemption,89616,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,VERIFIED
INV003700,2024-12-10,118633,SIP,443,Maharashtra,Nashik,B30,46-55,Male,42.6,Net Banking,VERIFIED
INV004033,2024-12-10,102885,Redemption,519384,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,VERIFIED
INV000027,2024-12-10,118633,Lumpsum,125155,Punjab,Chandigarh,T30,26-35,Male,20.7,Mandate,VERIFIED
INV000957,2024-12-10,120841,SIP,7009,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Cheque,VERIFIED
INV002524,2024-12-10,102886,Redemption,348165,Rajasthan,Udaipur,B30,46-55,Male,72.9,Mandate,VERIFIED
INV002989,2024-12-10,118634,SIP,57741,Haryana,Faridabad,B30,46-55,Male,16.3,Cheque,VERIFIED
INV001903,2024-12-10,118633,Redemption,376738,Delhi,New Delhi,T30,26-35,Female,8.8,Net Banking,VERIFIED
INV002990,2024-12-10,100033,SIP,15918,Uttar Pradesh,Kanpur,B30,46-55,Female,79.4,Mandate,VERIFIED
INV004554,2024-12-10,118634,Redemption,261505,Rajasthan,Jaipur,T30,26-35,Female,10.7,Mandate,VERIFIED
INV002067,2024-12-10,119093,SIP,7027,Gujarat,Ahmedabad,T30,36-45,Female,46.2,UPI,VERIFIED
INV004412,2024-12-10,120503,SIP,1033,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,PENDING
INV003598,2024-12-10,149322,SIP,2213,Delhi,Gurugram,T30,26-35,Female,12.7,UPI,VERIFIED
INV001075,2024-12-10,149323,SIP,2045,Punjab,Chandigarh,T30,26-35,Female,24.5,UPI,PENDING
INV001399,2024-12-10,101208,SIP,8643,Delhi,New Delhi,T30,26-35,Female,16.4,UPI,VERIFIED
INV003705,2024-12-10,100016,SIP,1732,Telangana,Hyderabad,T30,26-35,Male,8.0,UPI,VERIFIED
INV002188,2024-12-10,101207,Lumpsum,407723,Rajasthan,Jaipur,T30,26-35,Male,19.1,Cheque,VERIFIED
INV003968,2024-12-10,120504,SIP,11809,Maharashtra,Mumbai,T30,46-55,Female,58.7,Net Banking,VERIFIED
INV001580,2024-12-10,120503,SIP,4664,Punjab,Chandigarh,T30,26-35,Male,18.7,UPI,VERIFIED
INV002259,2024-12-10,119092,Lumpsum,54290,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Mandate,VERIFIED
INV001304,2024-12-10,118636,SIP,1038,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Net Banking,VERIFIED
INV003021,2024-12-10,102885,Lumpsum,31122,Telangana,Hyderabad,T30,56+,Female,65.0,Cheque,VERIFIED
INV000815,2024-12-10,100025,Lumpsum,338478,Karnataka,Mysore,B30,26-35,Male,9.2,Net Banking,VERIFIED
INV004630,2024-12-10,148567,Lumpsum,29968,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,VERIFIED
INV002804,2024-12-10,118632,SIP,475,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Cheque,VERIFIED
INV003873,2024-01-11,119120,SIP,29577,Telangana,Hyderabad,T30,36-45,Female,37.2,Mandate,VERIFIED
INV000768,2024-01-11,125497,SIP,2938,Delhi,Noida,T30,56+,Male,12.2,Net Banking,VERIFIED
INV002237,2024-01-11,120841,SIP,8086,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Mandate,VERIFIED
INV004378,2024-01-11,118632,Lumpsum,458703,Tamil Nadu,Chennai,T30,26-35,Female,23.2,Net Banking,VERIFIED
INV003086,2024-01-11,101206,Lumpsum,452428,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,VERIFIED
INV003817,2024-01-11,125497,Redemption,456060,Gujarat,Surat,T30,26-35,Male,9.0,Mandate,VERIFIED
INV002766,2024-01-11,120843,SIP,13913,Punjab,Chandigarh,T30,26-35,Female,8.7,Cheque,PENDING
INV002113,2024-01-11,119095,Redemption,324048,Maharashtra,Nashik,B30,26-35,Male,21.6,UPI,PENDING
INV003576,2024-01-11,101208,SIP,490,Karnataka,Mysore,B30,26-35,Female,19.6,UPI,VERIFIED
INV001789,2024-01-11,125497,Lumpsum,101048,Gujarat,Surat,T30,18-25,Male,4.4,Mandate,VERIFIED
INV001912,2024-01-11,118635,Lumpsum,135147,Haryana,Gurugram,T30,26-35,Male,10.4,Cheque,VERIFIED
INV003450,2024-01-11,119093,SIP,925,Maharashtra,Nashik,B30,18-25,Female,4.2,Cheque,VERIFIED
INV003695,2024-01-11,118633,Redemption,585952,Karnataka,Bangalore,T30,36-45,Male,31.0,Cheque,VERIFIED
INV004388,2024-01-11,118632,Redemption,177174,Gujarat,Surat,T30,26-35,Female,10.3,Net Banking,VERIFIED
INV000844,2024-01-11,148567,Lumpsum,503314,Gujarat,Surat,T30,26-35,Male,6.5,Net Banking,VERIFIED
INV002042,2024-01-11,148568,SIP,53343,Tamil Nadu,Chennai,T30,26-35,Female,10.0,Net Banking,VERIFIED
INV004296,2024-01-11,101206,SIP,6200,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,VERIFIED
INV000524,2024-01-11,102886,SIP,7605,West Bengal,Kolkata,T30,56+,Male,37.4,Cheque,VERIFIED
INV002693,2024-01-11,119551,Lumpsum,111556,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,Cheque,VERIFIED
INV004597,2024-01-11,120843,SIP,11959,West Bengal,Kolkata,T30,26-35,Female,18.3,Mandate,VERIFIED
INV002005,2024-01-11,119120,Lumpsum,509839,Maharashtra,Pune,T30,18-25,Male,7.1,UPI,VERIFIED
INV002083,2024-01-11,120844,SIP,1856,Gujarat,Surat,T30,26-35,Male,21.2,Cheque,VERIFIED
INV003996,2024-01-11,119094,SIP,12213,Karnataka,Bangalore,T30,36-45,Female,39.8,Cheque,VERIFIED
INV000804,2024-01-11,120507,SIP,44263,Karnataka,Mysore,B30,36-45,Male,39.7,Cheque,VERIFIED
INV001957,2024-01-11,119552,SIP,2397,West Bengal,Kolkata,T30,36-45,Male,51.1,Cheque,VERIFIED
INV003373,2024-01-11,120507,Lumpsum,64420,Gujarat,Surat,T30,56+,Male,62.9,Cheque,VERIFIED
INV003649,2024-01-11,149324,Lumpsum,91003,Haryana,Gurugram,T30,46-55,Female,79.9,Mandate,PENDING
INV004688,2024-01-11,102887,SIP,1620,West Bengal,Kolkata,T30,26-35,Male,20.7,Net Banking,VERIFIED
INV001827,2024-01-11,149322,SIP,12812,Haryana,Faridabad,B30,36-45,Female,54.3,Mandate,PENDING
INV004001,2024-01-11,118634,SIP,5814,Delhi,Noida,T30,56+,Female,52.7,Cheque,VERIFIED
INV002226,2024-01-11,118634,Redemption,154131,Gujarat,Surat,T30,46-55,Female,29.3,Net Banking,VERIFIED
INV003710,2024-01-11,118635,SIP,14273,Rajasthan,Udaipur,B30,26-35,Male,19.6,UPI,VERIFIED
INV001150,2024-01-11,102886,SIP,499,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Net Banking,VERIFIED
INV001658,2024-01-11,119120,Lumpsum,329522,Rajasthan,Jaipur,T30,36-45,Female,48.4,Mandate,VERIFIED
INV001564,2024-01-11,102886,SIP,3451,Haryana,Faridabad,B30,46-55,Male,43.2,Cheque,VERIFIED
INV000260,2024-01-11,120506,SIP,27357,Delhi,Gurugram,T30,18-25,Male,4.1,Net Banking,VERIFIED
INV003016,2024-01-11,119094,Redemption,485329,Madhya Pradesh,Bhopal,B30,26-35,Male,12.7,Mandate,VERIFIED
INV002156,2024-01-11,148569,SIP,488,Rajasthan,Jaipur,T30,26-35,Male,18.7,Mandate,VERIFIED
INV001979,2024-01-11,120503,Lumpsum,112761,Maharashtra,Pune,T30,26-35,Male,12.2,Cheque,PENDING
INV004169,2024-01-11,100033,SIP,1867,Rajasthan,Udaipur,B30,26-35,Female,20.4,UPI,VERIFIED
INV004037,2024-01-11,120844,Lumpsum,447237,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Cheque,PENDING
INV002157,2024-01-11,125498,SIP,48019,Punjab,Chandigarh,T30,26-35,Male,16.9,Mandate,VERIFIED
INV004765,2024-01-11,100016,SIP,8722,Haryana,Gurugram,T30,26-35,Male,10.4,Net Banking,VERIFIED
INV001155,2024-01-11,102886,Lumpsum,11212,Telangana,Hyderabad,T30,26-35,Female,16.7,Cheque,VERIFIED
INV001156,2024-01-11,118632,Lumpsum,533108,Madhya Pradesh,Indore,T30,56+,Female,58.8,UPI,VERIFIED
INV002647,2024-01-11,119120,SIP,1120,Rajasthan,Jaipur,T30,46-55,Male,87.0,Net Banking,VERIFIED
INV004448,2024-01-11,125497,Lumpsum,267637,Karnataka,Mysore,B30,26-35,Male,20.3,Cheque,VERIFIED
INV000738,2024-01-11,119093,SIP,9334,Punjab,Amritsar,B30,26-35,Male,12.1,Mandate,VERIFIED
INV004239,2024-01-11,118636,SIP,4590,Karnataka,Bangalore,T30,18-25,Female,6.3,Mandate,VERIFIED
INV000999,2024-01-11,118634,SIP,42183,Telangana,Hyderabad,T30,26-35,Male,15.6,UPI,VERIFIED
INV001366,2024-01-11,100016,SIP,503,Maharashtra,Pune,T30,26-35,Female,13.6,Net Banking,VERIFIED
INV001487,2024-01-11,100016,SIP,28806,Telangana,Hyderabad,T30,36-45,Male,59.8,UPI,VERIFIED
INV002613,2024-01-11,100033,SIP,3236,Karnataka,Bangalore,T30,46-55,Female,44.3,Cheque,VERIFIED
INV003513,2024-01-11,149324,SIP,5882,West Bengal,Kolkata,T30,36-45,Male,57.3,Net Banking,VERIFIED
INV001599,2024-01-11,120504,SIP,2980,Haryana,Faridabad,B30,36-45,Female,31.0,Cheque,VERIFIED
INV001320,2024-01-11,100025,Lumpsum,321057,Punjab,Amritsar,B30,36-45,Male,31.8,UPI,VERIFIED
INV000894,2024-01-11,120844,Lumpsum,158919,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,VERIFIED
INV004741,2024-01-11,118633,SIP,8259,Telangana,Hyderabad,T30,26-35,Female,24.9,UPI,PENDING
INV000092,2024-01-11,120843,SIP,533,Haryana,Gurugram,T30,18-25,Female,3.7,Mandate,PENDING
INV001744,2024-01-11,149324,Lumpsum,553706,Karnataka,Mysore,B30,26-35,Male,15.9,Net Banking,VERIFIED
